MEASURE	STATE	SEX_ABS	AGE	FREQUENCY	TIME_FORMAT	obsTime	obsValue
1	0	3	3	Q	P3M	2010-Q1	286173.0
1	0	3	3	Q	P3M	2010-Q2	287139.0
1	0	3	3	Q	P3M	2010-Q3	288356.0
1	0	3	3	Q	P3M	2010-Q4	289542.0
1	0	3	3	Q	P3M	2011-Q1	290897.0
1	0	3	3	Q	P3M	2011-Q2	291934.0
1	0	3	3	Q	P3M	2011-Q3	293136.0
1	0	3	3	Q	P3M	2011-Q4	294334.0
1	0	3	3	Q	P3M	2012-Q1	295682.0
1	0	3	3	Q	P3M	2012-Q2	296772.0
1	0	3	3	Q	P3M	2012-Q3	298076.0
1	0	3	3	Q	P3M	2012-Q4	299437.0
1	0	3	3	Q	P3M	2013-Q1	300872.0
1	0	3	3	Q	P3M	2013-Q2	302133.0
1	0	3	3	Q	P3M	2013-Q3	301584.0
1	0	3	3	Q	P3M	2013-Q4	300931.0
1	0	3	3	Q	P3M	2014-Q1	300383.0
1	0	3	3	Q	P3M	2014-Q2	299641.0
1	0	3	3	Q	P3M	2014-Q3	303096.0
1	0	3	3	Q	P3M	2014-Q4	306403.0
1	0	3	4	Q	P3M	1981-Q3	230567.0
1	0	3	4	Q	P3M	1981-Q4	230886.0
1	0	3	4	Q	P3M	1982-Q1	231090.0
1	0	3	4	Q	P3M	1982-Q2	231460.0
1	0	3	4	Q	P3M	1982-Q3	231111.0
1	0	3	4	Q	P3M	1982-Q4	230552.0
1	0	3	4	Q	P3M	1983-Q1	229959.0
1	0	3	4	Q	P3M	1983-Q2	229300.0
1	0	3	4	Q	P3M	1983-Q3	229448.0
1	0	3	4	Q	P3M	1983-Q4	229634.0
1	0	3	4	Q	P3M	1984-Q1	229779.0
1	0	3	4	Q	P3M	1984-Q2	230145.0
1	0	3	4	Q	P3M	1984-Q3	231810.0
1	0	3	4	Q	P3M	1984-Q4	233481.0
1	0	3	4	Q	P3M	1985-Q1	235104.0
1	0	3	4	Q	P3M	1985-Q2	236730.0
1	0	3	4	Q	P3M	1985-Q3	237888.0
1	0	3	4	Q	P3M	1985-Q4	239115.0
1	0	3	4	Q	P3M	1986-Q1	240205.0
1	0	3	4	Q	P3M	1986-Q2	241426.0
1	0	3	4	Q	P3M	1986-Q3	242721.0
1	0	3	4	Q	P3M	1986-Q4	243997.0
1	0	3	4	Q	P3M	1987-Q1	245258.0
1	0	3	4	Q	P3M	1987-Q2	246586.0
1	0	3	4	Q	P3M	1987-Q3	246657.0
1	0	3	4	Q	P3M	1987-Q4	246727.0
1	0	3	4	Q	P3M	1988-Q1	246974.0
1	0	3	4	Q	P3M	1988-Q2	247156.0
1	0	3	4	Q	P3M	1988-Q3	248422.0
1	0	3	4	Q	P3M	1988-Q4	249547.0
1	0	3	4	Q	P3M	1989-Q1	250535.0
1	0	3	4	Q	P3M	1989-Q2	251303.0
1	0	3	4	Q	P3M	1989-Q3	251224.0
1	0	3	4	Q	P3M	1989-Q4	251256.0
1	0	3	4	Q	P3M	1990-Q1	251275.0
1	0	3	4	Q	P3M	1990-Q2	251379.0
1	0	3	4	Q	P3M	1990-Q3	251492.0
1	0	3	4	Q	P3M	1990-Q4	251337.0
1	0	3	4	Q	P3M	1991-Q1	251188.0
1	0	3	4	Q	P3M	1991-Q2	250787.0
1	0	3	4	Q	P3M	1991-Q3	251479.0
1	0	3	4	Q	P3M	1991-Q4	251973.0
1	0	3	4	Q	P3M	1992-Q1	252501.0
1	0	3	4	Q	P3M	1992-Q2	252874.0
1	0	3	4	Q	P3M	1992-Q3	253485.0
1	0	3	4	Q	P3M	1992-Q4	254046.0
1	0	3	4	Q	P3M	1993-Q1	254482.0
1	0	3	4	Q	P3M	1993-Q2	254818.0
1	0	3	4	Q	P3M	1993-Q3	256433.0
1	0	3	4	Q	P3M	1993-Q4	257872.0
1	0	3	4	Q	P3M	1994-Q1	259378.0
1	0	3	4	Q	P3M	1994-Q2	260900.0
1	0	3	4	Q	P3M	1994-Q3	261467.0
1	0	3	4	Q	P3M	1994-Q4	261787.0
1	0	3	4	Q	P3M	1995-Q1	262135.0
1	0	3	4	Q	P3M	1995-Q2	262646.0
1	0	3	4	Q	P3M	1995-Q3	262031.0
1	0	3	4	Q	P3M	1995-Q4	261485.0
1	0	3	4	Q	P3M	1996-Q1	260523.0
1	0	3	4	Q	P3M	1996-Q2	259706.0
1	0	3	4	Q	P3M	1996-Q3	260429.0
1	0	3	4	Q	P3M	1996-Q4	261059.0
1	0	3	4	Q	P3M	1997-Q1	261493.0
1	0	3	4	Q	P3M	1997-Q2	261780.0
1	0	3	4	Q	P3M	1997-Q3	261995.0
1	0	3	4	Q	P3M	1997-Q4	262234.0
1	0	3	4	Q	P3M	1998-Q1	262443.0
1	0	3	4	Q	P3M	1998-Q2	262651.0
1	0	3	4	Q	P3M	1998-Q3	262979.0
1	0	3	4	Q	P3M	1998-Q4	263333.0
1	0	3	4	Q	P3M	1999-Q1	263686.0
1	0	3	4	Q	P3M	1999-Q2	264143.0
1	0	3	4	Q	P3M	1999-Q3	263303.0
1	0	3	4	Q	P3M	1999-Q4	262474.0
1	0	3	4	Q	P3M	2000-Q1	261462.0
1	0	3	4	Q	P3M	2000-Q2	260425.0
1	0	3	4	Q	P3M	2000-Q3	260191.0
1	0	3	4	Q	P3M	2000-Q4	260001.0
1	0	3	4	Q	P3M	2001-Q1	259881.0
1	0	3	4	Q	P3M	2001-Q2	259662.0
1	0	3	4	Q	P3M	2001-Q3	258614.0
1	0	3	4	Q	P3M	2001-Q4	257785.0
1	0	3	4	Q	P3M	2002-Q1	256892.0
1	0	3	4	Q	P3M	2002-Q2	256096.0
1	0	3	4	Q	P3M	2002-Q3	256626.0
1	0	3	4	Q	P3M	2002-Q4	257228.0
1	0	3	4	Q	P3M	2003-Q1	257733.0
1	0	3	4	Q	P3M	2003-Q2	258193.0
1	0	3	4	Q	P3M	2003-Q3	258308.0
1	0	3	4	Q	P3M	2003-Q4	258628.0
1	0	3	4	Q	P3M	2004-Q1	258812.0
1	0	3	4	Q	P3M	2004-Q2	259057.0
1	0	3	4	Q	P3M	2004-Q3	259010.0
1	0	3	4	Q	P3M	2004-Q4	259069.0
1	0	3	4	Q	P3M	2005-Q1	259141.0
1	0	3	4	Q	P3M	2005-Q2	259189.0
1	0	3	4	Q	P3M	2005-Q3	258574.0
1	0	3	4	Q	P3M	2005-Q4	258113.0
1	0	3	4	Q	P3M	2006-Q1	257585.0
1	0	3	4	Q	P3M	2006-Q2	257052.0
1	0	3	4	Q	P3M	2006-Q3	257438.0
1	0	3	4	Q	P3M	2006-Q4	257903.0
1	0	3	4	Q	P3M	2007-Q1	258510.0
1	0	3	4	Q	P3M	2007-Q2	259013.0
1	0	3	4	Q	P3M	2007-Q3	260198.0
1	0	3	4	Q	P3M	2007-Q4	261462.0
1	0	3	4	Q	P3M	2008-Q1	262935.0
1	0	3	4	Q	P3M	2008-Q2	264356.0
1	0	3	4	Q	P3M	2008-Q3	266377.0
1	0	3	4	Q	P3M	2008-Q4	268365.0
1	0	3	4	Q	P3M	2009-Q1	270498.0
1	0	3	4	Q	P3M	2009-Q2	272309.0
1	0	3	4	Q	P3M	2009-Q3	275305.0
1	0	3	4	Q	P3M	2009-Q4	278361.0
1	0	3	4	Q	P3M	2010-Q1	281510.0
1	0	3	4	Q	P3M	2010-Q2	284490.0
1	0	3	4	Q	P3M	2010-Q3	285872.0
1	0	3	4	Q	P3M	2010-Q4	287003.0
1	0	3	4	Q	P3M	2011-Q1	287892.0
1	0	3	4	Q	P3M	2011-Q2	288183.0
1	0	3	4	Q	P3M	2011-Q3	289932.0
1	0	3	4	Q	P3M	2011-Q4	291878.0
1	0	3	4	Q	P3M	2012-Q1	293976.0
1	0	3	4	Q	P3M	2012-Q2	295848.0
1	0	3	4	Q	P3M	2012-Q3	296963.0
1	0	3	4	Q	P3M	2012-Q4	298079.0
1	0	3	4	Q	P3M	2013-Q1	299286.0
1	0	3	4	Q	P3M	2013-Q2	300319.0
1	0	3	4	Q	P3M	2013-Q3	301531.0
1	0	3	4	Q	P3M	2013-Q4	302757.0
1	0	3	4	Q	P3M	2014-Q1	304046.0
1	0	3	4	Q	P3M	2014-Q2	305067.0
1	0	3	4	Q	P3M	2014-Q3	304351.0
1	0	3	4	Q	P3M	2014-Q4	303627.0
1	0	3	5	Q	P3M	1981-Q3	234639.0
1	0	3	5	Q	P3M	1981-Q4	234057.0
1	0	3	5	Q	P3M	1982-Q1	233317.0
1	0	3	5	Q	P3M	1982-Q2	232667.0
1	0	3	5	Q	P3M	1982-Q3	232889.0
1	0	3	5	Q	P3M	1982-Q4	232925.0
1	0	3	5	Q	P3M	1983-Q1	232961.0
1	0	3	5	Q	P3M	1983-Q2	233012.0
1	0	3	5	Q	P3M	1983-Q3	232372.0
1	0	3	5	Q	P3M	1983-Q4	231609.0
1	0	3	5	Q	P3M	1984-Q1	230757.0
1	0	3	5	Q	P3M	1984-Q2	230065.0
1	0	3	5	Q	P3M	1984-Q3	230457.0
1	0	3	5	Q	P3M	1984-Q4	230900.0
1	0	3	5	Q	P3M	1985-Q1	231294.0
1	0	3	5	Q	P3M	1985-Q2	231703.0
1	0	3	5	Q	P3M	1985-Q3	233442.0
1	0	3	5	Q	P3M	1985-Q4	235289.0
1	0	3	5	Q	P3M	1986-Q1	236960.0
1	0	3	5	Q	P3M	1986-Q2	238671.0
1	0	3	5	Q	P3M	1986-Q3	240007.0
1	0	3	5	Q	P3M	1986-Q4	241302.0
1	0	3	5	Q	P3M	1987-Q1	242516.0
1	0	3	5	Q	P3M	1987-Q2	243629.0
1	0	3	5	Q	P3M	1987-Q3	245044.0
1	0	3	5	Q	P3M	1987-Q4	246437.0
1	0	3	5	Q	P3M	1988-Q1	247934.0
1	0	3	5	Q	P3M	1988-Q2	249282.0
1	0	3	5	Q	P3M	1988-Q3	249836.0
1	0	3	5	Q	P3M	1988-Q4	250114.0
1	0	3	5	Q	P3M	1989-Q1	250246.0
1	0	3	5	Q	P3M	1989-Q2	250234.0
1	0	3	5	Q	P3M	1989-Q3	251157.0
1	0	3	5	Q	P3M	1989-Q4	252095.0
1	0	3	5	Q	P3M	1990-Q1	252911.0
1	0	3	5	Q	P3M	1990-Q2	253821.0
1	0	3	5	Q	P3M	1990-Q3	253826.0
1	0	3	5	Q	P3M	1990-Q4	253797.0
1	0	3	5	Q	P3M	1991-Q1	254019.0
1	0	3	5	Q	P3M	1991-Q2	254056.0
1	0	3	5	Q	P3M	1991-Q3	253781.0
1	0	3	5	Q	P3M	1991-Q4	253320.0
1	0	3	5	Q	P3M	1992-Q1	252916.0
1	0	3	5	Q	P3M	1992-Q2	252376.0
1	0	3	5	Q	P3M	1992-Q3	252762.0
1	0	3	5	Q	P3M	1992-Q4	253080.0
1	0	3	5	Q	P3M	1993-Q1	253344.0
1	0	3	5	Q	P3M	1993-Q2	253422.0
1	0	3	5	Q	P3M	1993-Q3	254100.0
1	0	3	5	Q	P3M	1993-Q4	254608.0
1	0	3	5	Q	P3M	1994-Q1	255117.0
1	0	3	5	Q	P3M	1994-Q2	255646.0
1	0	3	5	Q	P3M	1994-Q3	257377.0
1	0	3	5	Q	P3M	1994-Q4	258890.0
1	0	3	5	Q	P3M	1995-Q1	260569.0
1	0	3	5	Q	P3M	1995-Q2	262494.0
1	0	3	5	Q	P3M	1995-Q3	263046.0
1	0	3	5	Q	P3M	1995-Q4	263652.0
1	0	3	5	Q	P3M	1996-Q1	263848.0
1	0	3	5	Q	P3M	1996-Q2	264238.0
1	0	3	5	Q	P3M	1996-Q3	263631.0
1	0	3	5	Q	P3M	1996-Q4	263094.0
1	0	3	5	Q	P3M	1997-Q1	262511.0
1	0	3	5	Q	P3M	1997-Q2	261887.0
1	0	3	5	Q	P3M	1997-Q3	262378.0
1	0	3	5	Q	P3M	1997-Q4	262839.0
1	0	3	5	Q	P3M	1998-Q1	263332.0
1	0	3	5	Q	P3M	1998-Q2	263690.0
1	0	3	5	Q	P3M	1998-Q3	263911.0
1	0	3	5	Q	P3M	1998-Q4	264174.0
1	0	3	5	Q	P3M	1999-Q1	264375.0
1	0	3	5	Q	P3M	1999-Q2	264576.0
1	0	3	5	Q	P3M	1999-Q3	265041.0
1	0	3	5	Q	P3M	1999-Q4	265559.0
1	0	3	5	Q	P3M	2000-Q1	265983.0
1	0	3	5	Q	P3M	2000-Q2	266414.0
1	0	3	5	Q	P3M	2000-Q3	265458.0
1	0	3	5	Q	P3M	2000-Q4	264503.0
1	0	3	5	Q	P3M	2001-Q1	263588.0
1	0	3	5	Q	P3M	2001-Q2	262541.0
1	0	3	5	Q	P3M	2001-Q3	262184.0
1	0	3	5	Q	P3M	2001-Q4	261830.0
1	0	3	5	Q	P3M	2002-Q1	261474.0
1	0	3	5	Q	P3M	2002-Q2	261085.0
1	0	3	5	Q	P3M	2002-Q3	260178.0
1	0	3	5	Q	P3M	2002-Q4	259498.0
1	0	3	5	Q	P3M	2003-Q1	258853.0
1	0	3	5	Q	P3M	2003-Q2	258171.0
1	0	3	5	Q	P3M	2003-Q3	258568.0
1	0	3	5	Q	P3M	2003-Q4	259134.0
1	0	3	5	Q	P3M	2004-Q1	259599.0
1	0	3	5	Q	P3M	2004-Q2	260095.0
1	0	3	5	Q	P3M	2004-Q3	260374.0
1	0	3	5	Q	P3M	2004-Q4	260711.0
1	0	3	5	Q	P3M	2005-Q1	261132.0
1	0	3	5	Q	P3M	2005-Q2	261566.0
1	0	3	5	Q	P3M	2005-Q3	261571.0
1	0	3	5	Q	P3M	2005-Q4	261690.0
1	0	3	5	Q	P3M	2006-Q1	261820.0
1	0	3	5	Q	P3M	2006-Q2	261894.0
1	0	3	5	Q	P3M	2006-Q3	261437.0
1	0	3	5	Q	P3M	2006-Q4	261013.0
1	0	3	5	Q	P3M	2007-Q1	260772.0
1	0	3	5	Q	P3M	2007-Q2	260384.0
1	0	3	5	Q	P3M	2007-Q3	260830.0
1	0	3	5	Q	P3M	2007-Q4	261324.0
1	0	3	5	Q	P3M	2008-Q1	262182.0
1	0	3	5	Q	P3M	2008-Q2	262874.0
1	0	3	5	Q	P3M	2008-Q3	264330.0
1	0	3	5	Q	P3M	2008-Q4	265797.0
1	0	3	5	Q	P3M	2009-Q1	267516.0
1	0	3	5	Q	P3M	2009-Q2	268897.0
1	0	3	5	Q	P3M	2009-Q3	270628.0
1	0	3	5	Q	P3M	2009-Q4	272395.0
1	0	3	5	Q	P3M	2010-Q1	274351.0
1	0	3	5	Q	P3M	2010-Q2	276083.0
1	0	3	5	Q	P3M	2010-Q3	279061.0
1	0	3	5	Q	P3M	2010-Q4	282137.0
1	0	3	5	Q	P3M	2011-Q1	285458.0
1	0	3	5	Q	P3M	2011-Q2	288653.0
1	0	3	5	Q	P3M	2011-Q3	289266.0
1	0	3	5	Q	P3M	2011-Q4	290078.0
1	0	3	5	Q	P3M	2012-Q1	290970.0
1	0	3	5	Q	P3M	2012-Q2	291773.0
1	0	3	5	Q	P3M	2012-Q3	293566.0
1	0	3	5	Q	P3M	2012-Q4	295450.0
1	0	3	5	Q	P3M	2013-Q1	297472.0
1	0	3	5	Q	P3M	2013-Q2	299296.0
1	0	3	5	Q	P3M	2013-Q3	300279.0
1	0	3	5	Q	P3M	2013-Q4	301245.0
1	0	3	5	Q	P3M	2014-Q1	302395.0
1	0	3	5	Q	P3M	2014-Q2	303290.0
1	0	3	5	Q	P3M	2014-Q3	304215.0
1	0	3	5	Q	P3M	2014-Q4	305343.0
1	0	3	6	Q	P3M	1981-Q3	241675.0
1	0	3	6	Q	P3M	1981-Q4	240460.0
1	0	3	6	Q	P3M	1982-Q1	239051.0
1	0	3	6	Q	P3M	1982-Q2	237725.0
1	0	3	6	Q	P3M	1982-Q3	236995.0
1	0	3	6	Q	P3M	1982-Q4	236043.0
1	0	3	6	Q	P3M	1983-Q1	235007.0
1	0	3	6	Q	P3M	1983-Q2	233919.0
1	0	3	6	Q	P3M	1983-Q3	233926.0
1	0	3	6	Q	P3M	1983-Q4	233908.0
1	0	3	6	Q	P3M	1984-Q1	233846.0
1	0	3	6	Q	P3M	1984-Q2	233942.0
1	0	3	6	Q	P3M	1984-Q3	233343.0
1	0	3	6	Q	P3M	1984-Q4	232718.0
1	0	3	6	Q	P3M	1985-Q1	232061.0
1	0	3	6	Q	P3M	1985-Q2	231440.0
1	0	3	6	Q	P3M	1985-Q3	231961.0
1	0	3	6	Q	P3M	1985-Q4	232610.0
1	0	3	6	Q	P3M	1986-Q1	233115.0
1	0	3	6	Q	P3M	1986-Q2	233811.0
1	0	3	6	Q	P3M	1986-Q3	235604.0
1	0	3	6	Q	P3M	1986-Q4	237498.0
1	0	3	6	Q	P3M	1987-Q1	239464.0
1	0	3	6	Q	P3M	1987-Q2	241510.0
1	0	3	6	Q	P3M	1987-Q3	242833.0
1	0	3	6	Q	P3M	1987-Q4	244055.0
1	0	3	6	Q	P3M	1988-Q1	245314.0
1	0	3	6	Q	P3M	1988-Q2	246362.0
1	0	3	6	Q	P3M	1988-Q3	248097.0
1	0	3	6	Q	P3M	1988-Q4	249579.0
1	0	3	6	Q	P3M	1989-Q1	250962.0
1	0	3	6	Q	P3M	1989-Q2	252189.0
1	0	3	6	Q	P3M	1989-Q3	252286.0
1	0	3	6	Q	P3M	1989-Q4	252428.0
1	0	3	6	Q	P3M	1990-Q1	252530.0
1	0	3	6	Q	P3M	1990-Q2	252567.0
1	0	3	6	Q	P3M	1990-Q3	253434.0
1	0	3	6	Q	P3M	1990-Q4	254171.0
1	0	3	6	Q	P3M	1991-Q1	255090.0
1	0	3	6	Q	P3M	1991-Q2	255862.0
1	0	3	6	Q	P3M	1991-Q3	255908.0
1	0	3	6	Q	P3M	1991-Q4	255766.0
1	0	3	6	Q	P3M	1992-Q1	255767.0
1	0	3	6	Q	P3M	1992-Q2	255663.0
1	0	3	6	Q	P3M	1992-Q3	255126.0
1	0	3	6	Q	P3M	1992-Q4	254480.0
1	0	3	6	Q	P3M	1993-Q1	253822.0
1	0	3	6	Q	P3M	1993-Q2	252959.0
1	0	3	6	Q	P3M	1993-Q3	253383.0
1	0	3	6	Q	P3M	1993-Q4	253651.0
1	0	3	6	Q	P3M	1994-Q1	253910.0
1	0	3	6	Q	P3M	1994-Q2	254163.0
1	0	3	6	Q	P3M	1994-Q3	254921.0
1	0	3	6	Q	P3M	1994-Q4	255441.0
1	0	3	6	Q	P3M	1995-Q1	256048.0
1	0	3	6	Q	P3M	1995-Q2	256862.0
1	0	3	6	Q	P3M	1995-Q3	258714.0
1	0	3	6	Q	P3M	1995-Q4	260776.0
1	0	3	6	Q	P3M	1996-Q1	262540.0
1	0	3	6	Q	P3M	1996-Q2	264453.0
1	0	3	6	Q	P3M	1996-Q3	264818.0
1	0	3	6	Q	P3M	1996-Q4	265242.0
1	0	3	6	Q	P3M	1997-Q1	265589.0
1	0	3	6	Q	P3M	1997-Q2	265930.0
1	0	3	6	Q	P3M	1997-Q3	265343.0
1	0	3	6	Q	P3M	1997-Q4	264862.0
1	0	3	6	Q	P3M	1998-Q1	264472.0
1	0	3	6	Q	P3M	1998-Q2	264088.0
1	0	3	6	Q	P3M	1998-Q3	264541.0
1	0	3	6	Q	P3M	1998-Q4	265010.0
1	0	3	6	Q	P3M	1999-Q1	265415.0
1	0	3	6	Q	P3M	1999-Q2	265788.0
1	0	3	6	Q	P3M	1999-Q3	266027.0
1	0	3	6	Q	P3M	1999-Q4	266313.0
1	0	3	6	Q	P3M	2000-Q1	266466.0
1	0	3	6	Q	P3M	2000-Q2	266654.0
1	0	3	6	Q	P3M	2000-Q3	267159.0
1	0	3	6	Q	P3M	2000-Q4	267673.0
1	0	3	6	Q	P3M	2001-Q1	268329.0
1	0	3	6	Q	P3M	2001-Q2	268858.0
1	0	3	6	Q	P3M	2001-Q3	267580.0
1	0	3	6	Q	P3M	2001-Q4	266374.0
1	0	3	6	Q	P3M	2002-Q1	265208.0
1	0	3	6	Q	P3M	2002-Q2	264001.0
1	0	3	6	Q	P3M	2002-Q3	263532.0
1	0	3	6	Q	P3M	2002-Q4	263232.0
1	0	3	6	Q	P3M	2003-Q1	262948.0
1	0	3	6	Q	P3M	2003-Q2	262631.0
1	0	3	6	Q	P3M	2003-Q3	261869.0
1	0	3	6	Q	P3M	2003-Q4	261240.0
1	0	3	6	Q	P3M	2004-Q1	260640.0
1	0	3	6	Q	P3M	2004-Q2	260111.0
1	0	3	6	Q	P3M	2004-Q3	260583.0
1	0	3	6	Q	P3M	2004-Q4	261155.0
1	0	3	6	Q	P3M	2005-Q1	261795.0
1	0	3	6	Q	P3M	2005-Q2	262410.0
1	0	3	6	Q	P3M	2005-Q3	262740.0
1	0	3	6	Q	P3M	2005-Q4	263255.0
1	0	3	6	Q	P3M	2006-Q1	263795.0
1	0	3	6	Q	P3M	2006-Q2	264192.0
1	0	3	6	Q	P3M	2006-Q3	264333.0
1	0	3	6	Q	P3M	2006-Q4	264453.0
1	0	3	6	Q	P3M	2007-Q1	264764.0
1	0	3	6	Q	P3M	2007-Q2	264959.0
1	0	3	6	Q	P3M	2007-Q3	264491.0
1	0	3	6	Q	P3M	2007-Q4	264055.0
1	0	3	6	Q	P3M	2008-Q1	263973.0
1	0	3	6	Q	P3M	2008-Q2	263671.0
1	0	3	6	Q	P3M	2008-Q3	264349.0
1	0	3	6	Q	P3M	2008-Q4	265085.0
1	0	3	6	Q	P3M	2009-Q1	265978.0
1	0	3	6	Q	P3M	2009-Q2	266579.0
1	0	3	6	Q	P3M	2009-Q3	267867.0
1	0	3	6	Q	P3M	2009-Q4	269255.0
1	0	3	6	Q	P3M	2010-Q1	270755.0
1	0	3	6	Q	P3M	2010-Q2	272100.0
1	0	3	6	Q	P3M	2010-Q3	273856.0
1	0	3	6	Q	P3M	2010-Q4	275675.0
1	0	3	6	Q	P3M	2011-Q1	277826.0
1	0	3	6	Q	P3M	2011-Q2	279838.0
1	0	3	6	Q	P3M	2011-Q3	282713.0
1	0	3	6	Q	P3M	2011-Q4	285756.0
1	0	3	6	Q	P3M	2012-Q1	288937.0
1	0	3	6	Q	P3M	2012-Q2	291900.0
1	0	3	6	Q	P3M	2012-Q3	292588.0
1	0	3	6	Q	P3M	2012-Q4	293239.0
1	0	3	6	Q	P3M	2013-Q1	294134.0
1	0	3	6	Q	P3M	2013-Q2	294898.0
1	0	3	6	Q	P3M	2013-Q3	296658.0
1	0	3	6	Q	P3M	2013-Q4	298405.0
1	0	3	6	Q	P3M	2014-Q1	300234.0
1	0	3	6	Q	P3M	2014-Q2	301819.0
1	0	3	6	Q	P3M	2014-Q3	302666.0
1	0	3	6	Q	P3M	2014-Q4	303557.0
1	0	3	7	Q	P3M	1981-Q3	250699.0
1	0	3	7	Q	P3M	1981-Q4	249054.0
1	0	3	7	Q	P3M	1982-Q1	247232.0
1	0	3	7	Q	P3M	1982-Q2	245468.0
1	0	3	7	Q	P3M	1982-Q3	244034.0
1	0	3	7	Q	P3M	1982-Q4	242449.0
1	0	3	7	Q	P3M	1983-Q1	240868.0
1	0	3	7	Q	P3M	1983-Q2	239220.0
1	0	3	7	Q	P3M	1983-Q3	238156.0
1	0	3	7	Q	P3M	1983-Q4	237001.0
1	0	3	7	Q	P3M	1984-Q1	235749.0
1	0	3	7	Q	P3M	1984-Q2	234589.0
1	0	3	7	Q	P3M	1984-Q3	234709.0
1	0	3	7	Q	P3M	1984-Q4	234847.0
1	0	3	7	Q	P3M	1985-Q1	235003.0
1	0	3	7	Q	P3M	1985-Q2	235161.0
1	0	3	7	Q	P3M	1985-Q3	234656.0
1	0	3	7	Q	P3M	1985-Q4	234260.0
1	0	3	7	Q	P3M	1986-Q1	233670.0
1	0	3	7	Q	P3M	1986-Q2	233206.0
1	0	3	7	Q	P3M	1986-Q3	233983.0
1	0	3	7	Q	P3M	1986-Q4	234729.0
1	0	3	7	Q	P3M	1987-Q1	235473.0
1	0	3	7	Q	P3M	1987-Q2	236074.0
1	0	3	7	Q	P3M	1987-Q3	238188.0
1	0	3	7	Q	P3M	1987-Q4	240294.0
1	0	3	7	Q	P3M	1988-Q1	242581.0
1	0	3	7	Q	P3M	1988-Q2	244815.0
1	0	3	7	Q	P3M	1988-Q3	246294.0
1	0	3	7	Q	P3M	1988-Q4	247414.0
1	0	3	7	Q	P3M	1989-Q1	248311.0
1	0	3	7	Q	P3M	1989-Q2	248901.0
1	0	3	7	Q	P3M	1989-Q3	250242.0
1	0	3	7	Q	P3M	1989-Q4	251621.0
1	0	3	7	Q	P3M	1990-Q1	252944.0
1	0	3	7	Q	P3M	1990-Q2	254332.0
1	0	3	7	Q	P3M	1990-Q3	254361.0
1	0	3	7	Q	P3M	1990-Q4	254285.0
1	0	3	7	Q	P3M	1991-Q1	254388.0
1	0	3	7	Q	P3M	1991-Q2	254376.0
1	0	3	7	Q	P3M	1991-Q3	255321.0
1	0	3	7	Q	P3M	1991-Q4	255978.0
1	0	3	7	Q	P3M	1992-Q1	256660.0
1	0	3	7	Q	P3M	1992-Q2	257085.0
1	0	3	7	Q	P3M	1992-Q3	256947.0
1	0	3	7	Q	P3M	1992-Q4	256752.0
1	0	3	7	Q	P3M	1993-Q1	256642.0
1	0	3	7	Q	P3M	1993-Q2	256418.0
1	0	3	7	Q	P3M	1993-Q3	255874.0
1	0	3	7	Q	P3M	1993-Q4	255171.0
1	0	3	7	Q	P3M	1994-Q1	254470.0
1	0	3	7	Q	P3M	1994-Q2	253739.0
1	0	3	7	Q	P3M	1994-Q3	254275.0
1	0	3	7	Q	P3M	1994-Q4	254506.0
1	0	3	7	Q	P3M	1995-Q1	254830.0
1	0	3	7	Q	P3M	1995-Q2	255366.0
1	0	3	7	Q	P3M	1995-Q3	256143.0
1	0	3	7	Q	P3M	1995-Q4	257039.0
1	0	3	7	Q	P3M	1996-Q1	257712.0
1	0	3	7	Q	P3M	1996-Q2	258503.0
1	0	3	7	Q	P3M	1996-Q3	260469.0
1	0	3	7	Q	P3M	1996-Q4	262370.0
1	0	3	7	Q	P3M	1997-Q1	264089.0
1	0	3	7	Q	P3M	1997-Q2	265667.0
1	0	3	7	Q	P3M	1997-Q3	265969.0
1	0	3	7	Q	P3M	1997-Q4	266437.0
1	0	3	7	Q	P3M	1998-Q1	267039.0
1	0	3	7	Q	P3M	1998-Q2	267658.0
1	0	3	7	Q	P3M	1998-Q3	267223.0
1	0	3	7	Q	P3M	1998-Q4	266885.0
1	0	3	7	Q	P3M	1999-Q1	266701.0
1	0	3	7	Q	P3M	1999-Q2	266492.0
1	0	3	7	Q	P3M	1999-Q3	266912.0
1	0	3	7	Q	P3M	1999-Q4	267324.0
1	0	3	7	Q	P3M	2000-Q1	267637.0
1	0	3	7	Q	P3M	2000-Q2	267878.0
1	0	3	7	Q	P3M	2000-Q3	268089.0
1	0	3	7	Q	P3M	2000-Q4	268361.0
1	0	3	7	Q	P3M	2001-Q1	268713.0
1	0	3	7	Q	P3M	2001-Q2	269022.0
1	0	3	7	Q	P3M	2001-Q3	269322.0
1	0	3	7	Q	P3M	2001-Q4	269613.0
1	0	3	7	Q	P3M	2002-Q1	269935.0
1	0	3	7	Q	P3M	2002-Q2	270243.0
1	0	3	7	Q	P3M	2002-Q3	268956.0
1	0	3	7	Q	P3M	2002-Q4	267737.0
1	0	3	7	Q	P3M	2003-Q1	266547.0
1	0	3	7	Q	P3M	2003-Q2	265314.0
1	0	3	7	Q	P3M	2003-Q3	264988.0
1	0	3	7	Q	P3M	2003-Q4	264707.0
1	0	3	7	Q	P3M	2004-Q1	264466.0
1	0	3	7	Q	P3M	2004-Q2	264224.0
1	0	3	7	Q	P3M	2004-Q3	263621.0
1	0	3	7	Q	P3M	2004-Q4	263122.0
